Cliente;Descrição;CNPJ;ISIN;Qtd.;Valor Nominal;Rendimiento;Valor Bruto;IRRF;IOF;Valor Líquido;% s/Seg;% s/PL
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11716366,22;-;11716366,22;0,00;0,00;11716366,22;6,4649536501358E-5;7,474125411
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11716366,22;-;11716366,22;0,00;0,00;11716366,22;0,000173726;7,474125411
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11722357,64;-;11722357,64;0,00;0,00;11722357,64;6,46825964551621E-5;7,491371858
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11722357,64;-;11722357,64;0,00;0,00;11722357,64;0,000173815;7,491371858
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11722387,06;-;11722387,06;0,00;0,00;11722387,06;6,46827587912762E-5;7,467700011
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11722387,06;-;11722387,06;0,00;0,00;11722387,06;0,000173816;7,467700011
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11725708,01;-;11725708,01;0,00;0,00;11725708,01;6,4701083404404E-5;7,525349515
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11725708,01;-;11725708,01;0,00;0,00;11725708,01;0,000173865;7,525349515
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11729067,6;-;11729067,6;0,00;0,00;11729067,6;6,47196212285259E-5;7,50931489
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11729067,6;-;11729067,6;0,00;0,00;11729067,6;0,000173915;7,50931489
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11735950,29;-;11735950,29;0,00;0,00;11735950,29;6,47575991057984E-5;7,502254115
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11735950,29;-;11735950,29;0,00;0,00;11735950,29;0,000174017;7,502254115
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11740751,53;-;11740751,53;0,00;0,00;11740751,53;6,47840917857644E-5;7,51697393
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11740751,53;-;11740751,53;0,00;0,00;11740751,53;0,000174088;7,51697393
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11740911,43;-;11740911,43;0,00;0,00;11740911,43;6,47849740952359E-5;7,497053378
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11740911,43;-;11740911,43;0,00;0,00;11740911,43;0,00017409;7,497053378
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11744978,69;-;11744978,69;0,00;0,00;11744978,69;6,48074167595307E-5;7,50957695
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11744978,69;-;11744978,69;0,00;0,00;11744978,69;0,000174151;7,50957695
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11746826,95;-;11746826,95;0,00;0,00;11746826,95;6,48176152417299E-5;7,522363032
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11746826,95;-;11746826,95;0,00;0,00;11746826,95;0,000174178;7,522363032
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11748423,37;-;11748423,37;0,00;0,00;11748423,37;6,48264241003063E-5;7,514799387
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11748423,37;-;11748423,37;0,00;0,00;11748423,37;0,000174202;7,514799387
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11748809,41;-;11748809,41;0,00;0,00;11748809,41;6,48285542238107E-5;7,523565123
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11748809,41;-;11748809,41;0,00;0,00;11748809,41;0,000174207;7,523565123
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11756897,26;-;11756897,26;0,00;0,00;11756897,26;6,48731820328066E-5;7,510016672
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11756897,26;-;11756897,26;0,00;0,00;11756897,26;0,000174327;7,510016672
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11770186,03;-;11770186,03;0,00;0,00;11770186,03;6,49465079091953E-5;7,508517884
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11770186,03;-;11770186,03;0,00;0,00;11770186,03;0,000174524;7,508517884
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11771330,27;-;11771330,27;0,00;0,00;11771330,27;6,49528216914942E-5;7,499986132
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11771330,27;-;11771330,27;0,00;0,00;11771330,27;0,000174541;7,499986132
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11771345,73;-;11771345,73;0,00;0,00;11771345,73;6,49529069979634E-5;7,513935644
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11771345,73;-;11771345,73;0,00;0,00;11771345,73;0,000174542;7,513935644
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11778581,94;-;11778581,94;0,00;0,00;11778581,94;6,49928355571892E-5;7,50385648
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11778581,94;-;11778581,94;0,00;0,00;11778581,94;0,000174649;7,50385648
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11780357,47;-;11780357,47;0,00;0,00;11780357,47;6,5002632723767E-5;7,515491405
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11780357,47;-;11780357,47;0,00;0,00;11780357,47;0,000174675;7,515491405
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11784185,86;-;11784185,86;0,00;0,00;11784185,86;6,50237573313799E-5;7,507887649
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11784185,86;-;11784185,86;0,00;0,00;11784185,86;0,000174732;7,507887649
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11797610,25;-;11797610,25;0,00;0,00;11797610,25;6,50978315430439E-5;7,525306649
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11797610,25;-;11797610,25;0,00;0,00;11797610,25;0,000174931;7,525306649
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11805106,33;-;11805106,33;0,00;0,00;11805106,33;6,5139194034492E-5;7,539621962
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11805106,33;-;11805106,33;0,00;0,00;11805106,33;0,000175042;7,539621962
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11815389,77;-;11815389,77;0,00;0,00;11815389,77;6,51959368519455E-5;7,551686075
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11815389,77;-;11815389,77;0,00;0,00;11815389,77;0,000175195;7,551686075
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11817200,55;-;11817200,55;0,00;0,00;11817200,55;6,52059285238946E-5;7,551943087
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11817200,55;-;11817200,55;0,00;0,00;11817200,55;0,000175222;7,551943087
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11820478,55;-;11820478,55;0,00;0,00;11820478,55;6,52240161439529E-5;7,557353459
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11820478,55;-;11820478,55;0,00;0,00;11820478,55;0,00017527;7,557353459
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11831294,84;-;11831294,84;0,00;0,00;11831294,84;6,52836991652954E-5;7,547049566
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11831294,84;-;11831294,84;0,00;0,00;11831294,84;0,000175431;7,547049566
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11917232,93;-;11917232,93;0,00;0,00;11917232,93;6,5757895480261E-5;7,585287858
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS ALPHA GLOBAL FFM;21983042000160;BRALH3CTF006;3645703,618;11917232,93;-;11917232,93;0,00;0,00;11917232,93;0,000176705;7,585287858
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8418475,37;-;8418475,37;0,00;0,00;8418475,37;4,64521610624935E-5;5,523222564
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8418475,37;-;8418475,37;0,00;0,00;8418475,37;0,000124826;5,523222564
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8447696,58;-;8447696,58;0,00;0,00;8447696,58;4,66134002766864E-5;5,565430587
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8447696,58;-;8447696,58;0,00;0,00;8447696,58;0,00012526;5,565430587
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8452432,61;-;8452432,61;0,00;0,00;8452432,61;4,66395331355103E-5;5,566698927
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8452432,61;-;8452432,61;0,00;0,00;8452432,61;0,00012533;5,566698927
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8453803,54;-;8453803,54;0,00;0,00;8453803,54;4,66470977666777E-5;5,541715247
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8453803,54;-;8453803,54;0,00;0,00;8453803,54;0,00012535;5,541715247
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8458774,54;-;8458774,54;0,00;0,00;8458774,54;4,66745271624403E-5;5,595563612
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8458774,54;-;8458774,54;0,00;0,00;8458774,54;0,000125424;5,595563612
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8460041,97;-;8460041,97;0,00;0,00;8460041,97;4,66815206927302E-5;5,525010998
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8460041,97;-;8460041,97;0,00;0,00;8460041,97;0,000125443;5,525010998
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8472771,17;-;8472771,17;0,00;0,00;8472771,17;4,67517589273997E-5;5,62863095
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8472771,17;-;8472771,17;0,00;0,00;8472771,17;0,000125631;5,62863095
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8473051,11;-;8473051,11;0,00;0,00;8473051,11;4,67533036035312E-5;5,523818692
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8473051,11;-;8473051,11;0,00;0,00;8473051,11;0,000125636;5,523818692
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8478824,28;-;8478824,28;0,00;0,00;8478824,28;4,67851592793982E-5;5,526076577
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8478824,28;-;8478824,28;0,00;0,00;8478824,28;0,000125721;5,526076577
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8486363,53;-;8486363,53;0,00;0,00;8486363,53;4,68267599778499E-5;5,557959599
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8486363,53;-;8486363,53;0,00;0,00;8486363,53;0,000125833;5,557959599
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8487378,12;-;8487378,12;0,00;0,00;8487378,12;4,68323583666342E-5;5,563623619
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8487378,12;-;8487378,12;0,00;0,00;8487378,12;0,000125848;5,563623619
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8487962,7;-;8487962,7;0,00;0,00;8487962,7;4,68355840106042E-5;5,572474122
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8487962,7;-;8487962,7;0,00;0,00;8487962,7;0,000125857;5,572474122
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8491057,35;-;8491057,35;0,00;0,00;8491057,35;4,68526599268377E-5;5,542524036
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8491057,35;-;8491057,35;0,00;0,00;8491057,35;0,000125903;5,542524036
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8496336,83;-;8496336,83;0,00;0,00;8496336,83;4,68817914791091E-5;5,55566925
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8496336,83;-;8496336,83;0,00;0,00;8496336,83;0,000125981;5,55566925
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8499781,61;-;8499781,61;0,00;0,00;8499781,61;4,6900799371673E-5;5,622986201
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8499781,61;-;8499781,61;0,00;0,00;8499781,61;0,000126032;5,622986201
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8505578,17;-;8505578,17;0,00;0,00;8505578,17;4,69327841108204E-5;5,613036795
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8505578,17;-;8505578,17;0,00;0,00;8505578,17;0,000126118;5,613036795
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8507325,53;-;8507325,53;0,00;0,00;8507325,53;4,69424258386377E-5;5,578518098
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8507325,53;-;8507325,53;0,00;0,00;8507325,53;0,000126144;5,578518098
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8509194,57;-;8509194,57;0,00;0,00;8509194,57;4,6952738982443E-5;5,577146244
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8509194,57;-;8509194,57;0,00;0,00;8509194,57;0,000126172;5,577146244
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8509618,7;-;8509618,7;0,00;0,00;8509618,7;4,6955079282106E-5;5,568694867
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8509618,7;-;8509618,7;0,00;0,00;8509618,7;0,000126178;5,568694867
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8512976,78;-;8512976,78;0,00;0,00;8512976,78;4,69736087742248E-5;5,562904674
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8512976,78;-;8512976,78;0,00;0,00;8512976,78;0,000126228;5,562904674
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8536918,3;-;8536918,3;0,00;0,00;8536918,3;4,7105715277391E-5;5,571615961
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8536918,3;-;8536918,3;0,00;0,00;8536918,3;0,000126583;5,571615961
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8542266,17;-;8542266,17;0,00;0,00;8542266,17;4,7135224197672E-5;5,57090276
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8542266,17;-;8542266,17;0,00;0,00;8542266,17;0,000126662;5,57090276
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8545396,43;-;8545396,43;0,00;0,00;8545396,43;4,71524966057146E-5;5,566374735
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8545396,43;-;8545396,43;0,00;0,00;8545396,43;0,000126708;5,566374735
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8549043,29;-;8549043,29;0,00;0,00;8549043,29;4,71726195520495E-5;5,568998474
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8549043,29;-;8549043,29;0,00;0,00;8549043,29;0,000126762;5,568998474
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8561365,05;-;8561365,05;0,00;0,00;8561365,05;4,72406095805211E-5;5,577023447
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8561365,05;-;8561365,05;0,00;0,00;8561365,05;0,000126945;5,577023447
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8561645,27;-;8561645,27;0,00;0,00;8561645,27;4,72421558016598E-5;5,580986252
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8561645,27;-;8561645,27;0,00;0,00;8561645,27;0,000126949;5,580986252
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8630076,55;-;8630076,55;0,00;0,00;8630076,55;4,76197515895623E-5;5,551983771
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8630076,55;-;8630076,55;0,00;0,00;8630076,55;0,000127964;5,551983771
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8631811,8;-;8631811,8;0,00;0,00;8631811,8;4,7629326495818E-5;5,592369098
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8631811,8;-;8631811,8;0,00;0,00;8631811,8;0,00012799;5,592369098
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8635319,71;-;8635319,71;0,00;0,00;8635319,71;4,76486827323277E-5;5,518518766
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8635319,71;-;8635319,71;0,00;0,00;8635319,71;0,000128042;5,518518766
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8639834,4;-;8639834,4;0,00;0,00;8639834,4;4,76735942629564E-5;5,518043072
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8639834,4;-;8639834,4;0,00;0,00;8639834,4;0,000128109;5,518043072
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8643252,65;-;8643252,65;0,00;0,00;8643252,65;4,76924557660877E-5;5,526012761
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8643252,65;-;8643252,65;0,00;0,00;8643252,65;0,000128159;5,526012761
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8644472,09;-;8644472,09;0,00;0,00;8644472,09;4,76991844931786E-5;5,525026324
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8644472,09;-;8644472,09;0,00;0,00;8644472,09;0,000128177;5,525026324
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8644641,04;-;8644641,04;0,00;0,00;8644641,04;4,770011673949E-5;5,51431904
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8644641,04;-;8644641,04;0,00;0,00;8644641,04;0,00012818;5,51431904
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8650378,52;-;8650378,52;0,00;0,00;8650378,52;4,77317754821173E-5;5,505943497
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8650378,52;-;8650378,52;0,00;0,00;8650378,52;0,000128265;5,505943497
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8656712,68;-;8656712,68;0,00;0,00;8656712,68;4,77667266350973E-5;5,593580559
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8656712,68;-;8656712,68;0,00;0,00;8656712,68;0,000128359;5,593580559
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8659739,1;-;8659739,1;0,00;0,00;8659739,1;4,77834260661824E-5;5,564613994
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8659739,1;-;8659739,1;0,00;0,00;8659739,1;0,000128404;5,564613994
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8661555,21;-;8661555,21;0,00;0,00;8661555,21;4,77934471484473E-5;5,525795282
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8661555,21;-;8661555,21;0,00;0,00;8661555,21;0,000128431;5,525795282
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8663076,39;-;8663076,39;0,00;0,00;8663076,39;4,78018408415163E-5;5,546503493
IAJA - IAJA CI COTAS EM CI FIM CP RL;ABS VERTEX II FICFIM;23565803000199;BRVTX2CTF005;2608421,186;8663076,39;-;8663076,39;0,00;0,00;8663076,39;0,000128453;5,546503493
